id,termKo,termEn,def,collection,category,difficulty,vibeCore,slug,source,quizEnabled,reviewStatus
new-0186,동기 처리,synchronous processing,한 작업이 끝날 때까지 기다린 뒤 다음 작업을 수행하는 방식.,vibe-v2,프로그래밍 핵심,2,False,synchronous-processing,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0187,비동기 처리,asynchronous processing,긴 작업을 기다리는 동안 다른 작업을 진행할 수 있는 방식.,vibe-v2,프로그래밍 핵심,2,True,asynchronous-processing,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0188,프로미스,Promise,미래에 완료되거나 실패할 비동기 작업의 결과를 나타내는 객체.,vibe-v2,프로그래밍 핵심,2,False,promise,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0189,async/await,async/await,비동기 코드를 순차 코드처럼 읽기 쉽게 작성하는 문법.,vibe-v2,프로그래밍 핵심,2,True,async-await,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0190,이벤트 루프,event loop,대기 중인 이벤트와 비동기 작업을 순서대로 처리하는 실행 구조.,vibe-v2,프로그래밍 핵심,3,False,event-loop,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0191,스레드,thread,한 프로세스 안에서 명령을 실행하는 작업 흐름.,vibe-v2,프로그래밍 핵심,2,False,thread,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0192,프로세스,process,운영체제에서 독립된 메모리와 자원을 가진 실행 중인 프로그램.,vibe-v2,프로그래밍 핵심,2,False,process,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0193,동시성,concurrency,여러 작업이 겹치는 시간 동안 진행되도록 관리하는 성질.,vibe-v2,프로그래밍 핵심,3,False,concurrency,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0194,병렬성,parallelism,여러 작업을 실제로 같은 시간에 동시에 실행하는 성질.,vibe-v2,프로그래밍 핵심,3,False,parallelism,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0195,경쟁 상태,race condition,여러 작업의 실행 순서에 따라 결과가 달라지는 오류.,vibe-v2,프로그래밍 핵심,3,False,race-condition,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0196,DOM,Document Object Model,HTML 문서를 자바스크립트가 읽고 수정할 수 있는 객체 트리로 표현한 것.,vibe-v2,웹·프론트엔드,2,True,document-object-model,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0197,가상 DOM,Virtual DOM,실제 DOM 변경을 줄이기 위해 메모리에서 UI 차이를 계산하는 표현.,vibe-v2,웹·프론트엔드,3,False,virtual-dom,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0198,CSS 선택자,CSS selector,스타일을 적용할 HTML 요소를 찾는 패턴.,vibe-v2,웹·프론트엔드,1,False,css-selector,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0199,박스 모델,CSS box model,요소를 콘텐츠·패딩·테두리·마진 영역으로 계산하는 CSS 규칙.,vibe-v2,웹·프론트엔드,2,False,css-box-model,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0200,플렉스박스,Flexbox,한 방향의 요소 정렬과 간격 배치에 사용하는 CSS 레이아웃.,vibe-v2,웹·프론트엔드,2,True,flexbox,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0201,CSS 그리드,CSS Grid,행과 열을 함께 사용해 2차원 화면 배치를 만드는 CSS 레이아웃.,vibe-v2,웹·프론트엔드,2,True,css-grid,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0202,미디어 쿼리,media query,화면 크기나 기기 특성에 따라 다른 CSS를 적용하는 조건.,vibe-v2,웹·프론트엔드,2,False,media-query,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0203,브레이크포인트,breakpoint,레이아웃 구성이 바뀌는 화면 너비 기준점.,vibe-v2,웹·프론트엔드,2,False,breakpoint,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0204,뷰포트,viewport,브라우저에서 현재 페이지가 보이는 화면 영역.,vibe-v2,웹·프론트엔드,2,False,viewport,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0205,시맨틱 HTML,semantic HTML,내용의 의미에 맞는 header·nav·main 같은 태그를 사용하는 작성 방식.,vibe-v2,웹·프론트엔드,2,True,semantic-html,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0206,웹 접근성,web accessibility,장애 여부와 사용 환경에 관계없이 웹을 이용할 수 있게 설계하는 원칙.,vibe-v2,웹·프론트엔드,2,True,web-accessibility,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0207,ARIA,Accessible Rich Internet Applications,보조 기술에 UI의 역할·상태·관계를 알려주는 웹 접근성 속성.,vibe-v2,웹·프론트엔드,3,False,accessible-rich-internet-applications,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0208,반응형 이미지,responsive image,화면 크기와 해상도에 맞는 이미지 파일을 선택해 보여주는 방식.,vibe-v2,웹·프론트엔드,3,False,responsive-image,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0209,CSS 변수,CSS custom property,색상·간격 같은 값을 이름으로 선언해 여러 스타일에서 재사용하는 기능.,vibe-v2,웹·프론트엔드,2,False,css-custom-property,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0210,디자인 토큰,design token,색상·크기·간격 같은 디자인 값을 이름과 데이터로 관리하는 단위.,vibe-v2,웹·프론트엔드,2,True,design-token,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0211,CSS 애니메이션,CSS animation,키프레임을 이용해 요소의 스타일 변화를 시간에 따라 재생하는 기능.,vibe-v2,웹·프론트엔드,2,False,css-animation,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0212,CSS 트랜지션,CSS transition,상태가 바뀔 때 두 스타일 사이를 부드럽게 보간하는 기능.,vibe-v2,웹·프론트엔드,2,False,css-transition,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0213,자바스크립트 모듈,JavaScript module,코드를 파일 단위로 내보내고 가져와 재사용하는 구조.,vibe-v2,웹·프론트엔드,2,False,javascript-module,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0214,ESM,ECMAScript Module,import와 export 문법을 사용하는 표준 자바스크립트 모듈 형식.,vibe-v2,웹·프론트엔드,2,False,ecmascript-module,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0215,CommonJS,CommonJS,require와 module.exports를 사용하는 Node.js 전통 모듈 형식.,vibe-v2,웹·프론트엔드,3,False,commonjs,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0216,번들러,bundler,여러 자바스크립트·CSS·에셋 파일을 배포용 파일로 묶는 도구.,vibe-v2,웹·프론트엔드,2,False,bundler,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0217,트랜스파일러,transpiler,최신 문법 코드를 다른 버전이나 언어의 코드로 변환하는 도구.,vibe-v2,웹·프론트엔드,3,False,transpiler,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0218,Babel,Babel,최신 자바스크립트 문법을 구형 환경에서도 실행 가능한 코드로 변환하는 도구.,vibe-v2,웹·프론트엔드,3,False,babel,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0219,Vite,Vite,빠른 개발 서버와 최적화된 빌드를 제공하는 프론트엔드 개발 도구.,vibe-v2,웹·프론트엔드,2,False,vite,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0220,Webpack,Webpack,자바스크립트와 에셋의 의존성을 분석해 번들로 만드는 도구.,vibe-v2,웹·프론트엔드,3,False,webpack,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0221,미니파이,minification,공백과 긴 이름을 줄여 배포 파일 크기를 작게 만드는 처리.,vibe-v2,웹·프론트엔드,2,False,minification,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0222,트리 셰이킹,tree shaking,실제로 사용하지 않는 모듈 코드를 빌드 결과에서 제거하는 최적화.,vibe-v2,웹·프론트엔드,3,False,tree-shaking,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0223,코드 스플리팅,code splitting,앱 코드를 여러 묶음으로 나눠 필요한 시점에만 불러오는 최적화.,vibe-v2,웹·프론트엔드,3,False,code-splitting,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0224,지연 로딩,lazy loading,화면에 필요해질 때 이미지나 코드를 늦게 불러오는 방식.,vibe-v2,웹·프론트엔드,2,True,lazy-loading,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0225,프리로딩,preloading,곧 필요할 자원을 미리 불러와 다음 동작을 빠르게 하는 방식.,vibe-v2,웹·프론트엔드,3,False,preloading,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0226,클라이언트 사이드 렌더링,client-side rendering,브라우저가 자바스크립트로 화면 HTML을 만드는 렌더링 방식.,vibe-v2,웹·프론트엔드,2,False,client-side-rendering,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0227,서버 사이드 렌더링,server-side rendering,서버가 완성한 HTML을 먼저 보내 초기 화면을 빠르게 보여주는 방식.,vibe-v2,웹·프론트엔드,2,True,server-side-rendering,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0228,정적 사이트 생성,static site generation,빌드 시점에 페이지 HTML을 미리 만들어 배포하는 방식.,vibe-v2,웹·프론트엔드,3,False,static-site-generation,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0229,하이드레이션,hydration,서버에서 받은 HTML에 자바스크립트 동작과 상태를 연결하는 과정.,vibe-v2,웹·프론트엔드,3,False,hydration,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0230,부분 하이드레이션,partial hydration,상호작용이 필요한 일부 영역에만 자바스크립트를 연결하는 최적화.,vibe-v2,웹·프론트엔드,4,False,partial-hydration,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0231,단일 페이지 앱,single-page application,페이지 전체 새로고침 없이 자바스크립트로 화면을 전환하는 웹앱.,vibe-v2,웹·프론트엔드,2,False,single-page-application,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0232,다중 페이지 앱,multi-page application,URL 이동마다 서버에서 새 HTML 페이지를 받아오는 웹 구조.,vibe-v2,웹·프론트엔드,2,False,multi-page-application,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0233,Next.js,Next.js,React 기반으로 라우팅·서버 렌더링·빌드 기능을 제공하는 웹 프레임워크.,vibe-v2,웹·프론트엔드,2,False,next-js,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0234,Vue,Vue.js,컴포넌트와 반응형 상태로 웹 UI를 만드는 자바스크립트 프레임워크.,vibe-v2,웹·프론트엔드,2,False,vue-js,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0235,Svelte,Svelte,컴파일 단계에서 효율적인 자바스크립트로 변환되는 UI 프레임워크.,vibe-v2,웹·프론트엔드,3,False,svelte,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0236,상태 저장소,state store,여러 컴포넌트가 함께 쓰는 상태를 중앙에서 관리하는 구조.,vibe-v2,웹·프론트엔드,2,False,state-store,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0237,단방향 데이터 흐름,unidirectional data flow,상태가 한 방향으로 전달되고 이벤트로만 변경되는 UI 설계.,vibe-v2,웹·프론트엔드,3,False,unidirectional-data-flow,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0238,폼 검증,form validation,입력값의 필수 여부·형식·범위를 검사하는 처리.,vibe-v2,웹·프론트엔드,1,True,form-validation,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0239,제어 컴포넌트,controlled component,입력값을 프레임워크 상태가 직접 관리하는 컴포넌트.,vibe-v2,웹·프론트엔드,3,False,controlled-component,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0240,웹 컴포넌트,Web Components,브라우저 표준으로 캡슐화된 재사용 UI 요소를 만드는 기술 모음.,vibe-v2,웹·프론트엔드,3,False,web-components,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0241,HTTP 메서드,HTTP method,요청이 자원에 수행할 동작을 나타내는 GET·POST 같은 값.,vibe-v2,백엔드·API,1,True,http-method,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0242,GET,GET,서버에서 자원이나 목록을 조회할 때 사용하는 HTTP 메서드.,vibe-v2,백엔드·API,1,False,get,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0243,POST,POST,새 자원을 만들거나 처리를 요청할 때 주로 사용하는 HTTP 메서드.,vibe-v2,백엔드·API,1,False,post,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
